ts,o,h,l,c,v
1738042200,43586.94,43624.1,43522.64,43545.02,2883
1738043100,43545.02,43580.46,43506.74,43541.85,3127
1738044000,43541.85,43569.34,43532.15,43566.39,3047
1738044900,43566.39,43584.8,43504.34,43520.53,3014
1738045800,43520.53,43532.55,43435.81,43471.6,3044
1738046700,43471.6,43471.81,43404.11,43421.39,2986
1738047600,43421.39,43542.07,43407.21,43534.82,3014
1738048500,43534.82,43559.11,43534.53,43553.27,3070
1738049400,43553.27,43576.91,43493.28,43518.87,2941
1738050300,43518.87,43534.06,43430.09,43446.25,2950
1738051200,43446.25,43456.23,43344.72,43363.74,2983
1738052100,43363.74,43390.08,43327.85,43356.08,3014
1738053000,43356.08,43387.56,43340.7,43341.95,3023
1738053900,43341.95,43392.61,43314.73,43391.08,2937
1738054800,43391.08,43391.26,43348.3,43366.56,2988
1738055700,43366.56,43386.02,43314.39,43329.24,2998
1738056600,43329.24,43441.18,43291.44,43411.56,2950
1738057500,43411.56,43427.51,43344.89,43344.99,2941
1738058400,43344.99,43378.87,43291.27,43311.65,2904
1738059300,43311.65,43330.63,43263.25,43277.96,2943
1738060200,43277.96,43293.19,43146.02,43152.7,2960
1738061100,43152.7,43164.89,43083.9,43101.03,3037
1738062000,43101.03,43183.39,43058.36,43162.21,2984
1738062900,43162.21,43187.19,43112.36,43167.28,2977
1738063800,43167.28,43195.09,43115.73,43134.43,3024
1738064700,43134.43,43188.61,43132.14,43169.0,2987
1738065600,43169.0,43187.2,43132.12,43183.56,2964
1738066500,43183.56,43216.17,43130.33,43166.76,3013
1738067400,43166.76,43197.37,43124.23,43187.29,3002
1738068300,43187.29,43231.21,43131.32,43226.15,2951
1738069200,43226.15,43230.81,43166.8,43182.76,2955
1738070100,43182.76,43202.71,43175.93,43190.95,2983
1738071000,43190.95,43210.45,43151.57,43164.05,2902
1738071900,43164.05,43190.51,43154.91,43168.74,2983
1738072800,43168.74,43171.85,43159.36,43169.56,2984
1738073700,43169.56,43345.77,43154.64,43309.69,3027
1738074600,43309.69,43320.59,43240.12,43246.47,3003
1738075500,43246.47,43277.55,43227.22,43238.74,2960
1738076400,43238.74,43281.82,43223.19,43233.54,2974
1738077300,43233.54,43255.25,43145.75,43175.22,3027
1738078200,43175.22,43278.98,43136.96,43259.22,3011
1738079100,43259.22,43283.01,43222.62,43238.33,2972
1738080000,43238.33,43257.01,43224.86,43253.63,3025
1738080900,43253.63,43256.99,43139.51,43174.83,3080
1738081800,43174.83,43178.08,43135.66,43154.95,2980
1738082700,43154.95,43251.81,43130.04,43177.87,3116
1738083600,43177.87,43223.83,43172.38,43201.3,2879
1738084500,43201.3,43227.69,43169.04,43211.54,3030
1738085400,43211.54,43235.9,43162.41,43195.01,2908
1738086300,43195.01,43205.88,43139.3,43166.99,3105
1738087200,43166.99,43272.74,43131.72,43254.63,3037
1738088100,43254.63,43347.1,43191.22,43331.3,3098
1738089000,43331.3,43429.07,43326.26,43398.39,3001
1738089900,43398.39,43445.99,43388.07,43434.26,2976
1738090800,43434.26,43509.2,43416.51,43491.71,2987
1738091700,43491.71,43492.12,43422.89,43468.58,3033
1738092600,43468.58,43502.94,43409.61,43410.87,2925
1738093500,43410.87,43530.22,43389.71,43467.89,3081
1738094400,43467.89,43489.27,43427.06,43445.74,3007
1738095300,43445.74,43480.46,43373.65,43393.03,3070
1738096200,43393.03,43495.54,43370.97,43461.62,2996
1738097100,43461.62,43494.89,43430.47,43455.17,2951
1738098000,43455.17,43472.54,43393.97,43405.63,3038
1738098900,43405.63,43476.58,43380.49,43464.33,3060
1738099800,43464.33,43472.93,43452.92,43466.67,3076
1738100700,43466.67,43536.43,43440.5,43527.44,3028
1738101600,43527.44,43538.71,43512.66,43533.61,2998
1738106100,43533.61,43630.66,43505.89,43574.34,3043
1738107000,43574.34,43584.94,43490.91,43508.58,2949
1738107900,43508.58,43521.06,43475.84,43507.67,3061
1738108800,43507.67,43554.9,43496.0,43501.97,2921
1738109700,43501.97,43537.61,43470.77,43534.39,3013
1738110600,43534.39,43577.92,43518.93,43572.77,2992
1738111500,43572.77,43601.25,43532.11,43548.36,3051
1738112400,43548.36,43615.51,43535.56,43571.67,3104
1738113300,43571.67,43600.61,43555.95,43557.9,3029
1738114200,43557.9,43566.19,43542.66,43562.28,2911
1738115100,43562.28,43616.01,43533.96,43587.67,2914
1738116000,43587.67,43603.63,43504.22,43527.47,2975
1738116900,43527.47,43542.29,43475.29,43510.17,3014
1738117800,43510.17,43540.3,43503.79,43537.79,3044
1738118700,43537.79,43548.76,43520.93,43526.9,2941
1738119600,43526.9,43552.6,43460.4,43470.64,3069
1738120500,43470.64,43476.41,43424.64,43453.84,2912
1738121400,43453.84,43458.12,43410.28,43423.81,3025
1738122300,43423.81,43428.78,43383.1,43390.13,3063
1738123200,43390.13,43395.46,43389.22,43392.13,3003
1738124100,43392.13,43400.9,43318.92,43336.0,2955
1738125000,43336.0,43406.19,43310.56,43398.31,3058
1738125900,43398.31,43407.9,43387.04,43391.66,2892
1738126800,43391.66,43411.21,43327.73,43344.41,2985
1738127700,43344.41,43439.79,43339.83,43429.05,3091
1738128600,43429.05,43436.5,43415.86,43429.66,2939
1738129500,43429.66,43444.2,43395.21,43403.28,3068
1738130400,43403.28,43403.49,43348.41,43381.6,2983
1738131300,43381.6,43397.17,43332.92,43344.57,2920
1738132200,43344.57,43465.88,43326.71,43452.31,2931
1738133100,43452.31,43505.86,43438.34,43491.33,3022
1738134000,43491.33,43513.55,43425.32,43455.85,2954
1738134900,43455.85,43576.99,43453.68,43544.16,2944
1738135800,43544.16,43582.85,43439.6,43468.61,3001
1738136700,43468.61,43515.4,43418.57,43442.84,3017
1738137600,43442.84,43479.47,43397.76,43403.87,2934
1738138500,43403.87,43423.3,43282.04,43343.21,2957
1738139400,43343.21,43456.83,43322.11,43454.45,3082
1738140300,43454.45,43460.55,43432.05,43432.38,3115
1738141200,43432.38,43476.88,43420.78,43451.79,3019
1738142100,43451.79,43549.49,43439.7,43503.41,2978
1738143000,43503.41,43602.97,43497.94,43582.75,3004
1738143900,43582.75,43679.44,43548.54,43667.86,3046
1738144800,43667.86,43697.78,43648.1,43660.57,3006
1738145700,43660.57,43720.22,43640.69,43690.69,2987
1738146600,43690.69,43707.01,43670.14,43674.78,3038
1738147500,43674.78,43700.82,43591.08,43593.34,3011
1738148400,43593.34,43616.91,43540.99,43557.86,3016
1738149300,43557.86,43584.21,43542.14,43553.04,2968
1738150200,43553.04,43600.08,43551.64,43569.36,3003
1738151100,43569.36,43624.53,43538.42,43580.14,2960
1738152000,43580.14,43584.6,43540.39,43548.35,2971
1738152900,43548.35,43573.76,43513.74,43548.14,2994
1738153800,43548.14,43608.77,43512.21,43589.0,2925
1738154700,43589.0,43724.58,43575.87,43697.06,3010
1738155600,43697.06,43705.58,43667.86,43687.05,3097
1738156500,43687.05,43725.13,43683.28,43711.35,3015
1738157400,43711.35,43768.36,43690.98,43752.69,2944
1738158300,43752.69,43796.58,43739.44,43786.09,3047
1738159200,43786.09,43843.38,43780.84,43801.09,3069
1738160100,43801.09,43812.88,43798.61,43807.01,3001
1738161000,43807.01,43816.08,43787.98,43805.3,2998
1738161900,43805.3,43928.08,43787.52,43916.19,2963
1738162800,43916.19,44023.94,43877.57,43971.74,2987
1738163700,43971.74,44006.63,43934.1,43987.04,3036
1738164600,43987.04,44025.24,43975.28,43976.25,2884
1738165500,43976.25,44000.34,43899.17,43948.6,3037
1738166400,43948.6,43968.49,43934.6,43957.99,2978
1738167300,43957.99,43998.29,43931.02,43939.44,2981
1738168200,43939.44,43953.89,43916.94,43933.72,2974
1738169100,43933.72,43950.79,43918.76,43948.19,2941
1738170000,43948.19,44023.44,43925.95,44015.53,3067
1738170900,44015.53,44108.03,43995.48,44069.29,3050
1738171800,44069.29,44126.22,44063.9,44078.71,2940
1738172700,44078.71,44167.68,44051.74,44132.26,2962
1738173600,44132.26,44145.14,44103.59,44129.92,2905
1738174500,44129.92,44133.16,44086.82,44087.64,3028
1738175400,44087.64,44099.49,43985.35,44036.57,2956
1738176300,44036.57,44109.74,44035.74,44062.79,3037
1738177200,44062.79,44070.56,43947.51,43973.22,3056
1738178100,43973.22,44057.13,43954.63,44041.52,3009
1738179000,44041.52,44062.97,44004.7,44006.74,2986
1738179900,44006.74,44007.32,43988.0,44002.05,3048
1738180800,44002.05,44048.85,43987.59,44027.35,3075
1738181700,44027.35,44074.32,43939.58,43974.39,3122
1738182600,43974.39,44105.81,43961.37,44092.69,3081
1738183500,44092.69,44096.15,43988.03,44079.98,3074
1738184400,44079.98,44172.7,44075.09,44138.55,3125
1738185300,44138.55,44197.97,44107.64,44183.02,2983
1738186200,44183.02,44235.99,44163.47,44196.9,3031
1738187100,44196.9,44218.75,44179.62,44213.09,3047
1738188000,44213.09,44308.86,44197.83,44263.55,2935
1738192500,44263.55,44309.04,44256.52,44297.09,3075
1738193400,44297.09,44335.46,44265.78,44303.1,2982
1738194300,44303.1,44319.74,44207.88,44225.77,2912
1738195200,44225.77,44255.79,44209.97,44240.03,3073
1738196100,44240.03,44253.58,44221.15,44231.88,3074
1738197000,44231.88,44279.97,44202.42,44240.54,3021
1738197900,44240.54,44249.07,44060.85,44096.13,3047
1738198800,44096.13,44173.27,44095.44,44136.83,2957
1738199700,44136.83,44151.49,44063.22,44072.93,2971
1738200600,44072.93,44077.12,44050.14,44061.81,2975
1738201500,44061.81,44135.66,44030.49,44127.03,2991
1738202400,44127.03,44127.27,44036.84,44068.16,2985
1738203300,44068.16,44083.08,44048.88,44061.32,3070
1738204200,44061.32,44091.98,44033.58,44035.95,2975
1738205100,44035.95,44072.91,43973.38,44009.9,2981
1738206000,44009.9,44143.69,44001.47,44133.59,3139
1738206900,44133.59,44185.57,44116.2,44154.62,2932
1738207800,44154.62,44177.53,44148.07,44173.71,3032
1738208700,44173.71,44270.56,44159.25,44255.99,2967
1738209600,44255.99,44290.04,44160.22,44180.62,2980
1738210500,44180.62,44205.03,44123.42,44204.25,2957
1738211400,44204.25,44330.07,44181.68,44311.77,2940
1738212300,44311.77,44388.96,44293.69,44379.88,3070
1738213200,44379.88,44459.61,44342.98,44441.61,2904
1738214100,44441.61,44466.25,44441.57,44452.97,3005
1738215000,44452.97,44492.29,44402.63,44446.75,3041
1738215900,44446.75,44454.63,44387.14,44390.72,3075
1738216800,44390.72,44474.59,44382.23,44403.47,3105
1738217700,44403.47,44532.39,44394.29,44496.54,3072
1738218600,44496.54,44563.53,44492.17,44554.3,3033
1738219500,44554.3,44631.84,44545.1,44619.8,2992
1738220400,44619.8,44629.06,44584.32,44614.21,3063
1738221300,44614.21,44623.46,44591.95,44604.78,3087
1738222200,44604.78,44713.96,44602.45,44702.09,3058
1738223100,44702.09,44721.85,44616.86,44627.94,2984
1738224000,44627.94,44702.59,44622.55,44672.6,3009
1738224900,44672.6,44757.5,44669.49,44713.26,2979
1738225800,44713.26,44756.87,44653.08,44656.6,2986
1738226700,44656.6,44741.44,44629.25,44688.83,3094
1738227600,44688.83,44790.98,44684.79,44761.8,3060
1738228500,44761.8,44822.28,44747.9,44790.79,2947
1738229400,44790.79,44815.74,44723.12,44734.52,2976
1738230300,44734.52,44773.49,44704.22,44763.39,3040
1738231200,44763.39,44865.56,44749.6,44841.87,2974
1738232100,44841.87,44973.8,44827.3,44923.96,2961
1738233000,44923.96,44945.17,44890.42,44903.69,3006
1738233900,44903.69,44945.44,44841.22,44854.3,2994
1738234800,44854.3,44900.92,44814.37,44829.69,3003
1738235700,44829.69,44848.54,44753.18,44768.62,2948
1738236600,44768.62,44844.88,44745.79,44841.95,2979
1738237500,44841.95,44856.93,44727.87,44770.87,2937
1738238400,44770.87,44784.09,44620.36,44669.83,2976
1738239300,44669.83,44734.62,44654.78,44730.41,2964
1738240200,44730.41,44745.35,44660.84,44677.03,3014
1738241100,44677.03,44695.26,44619.79,44619.82,2970
1738242000,44619.82,44643.26,44550.51,44587.89,3028
1738242900,44587.89,44705.34,44544.64,44677.5,2979
1738243800,44677.5,44744.08,44618.09,44619.99,3091
1738244700,44619.99,44629.7,44496.1,44507.08,2972
1738245600,44507.08,44597.34,44484.39,44561.77,2984
1738246500,44561.77,44589.11,44452.73,44457.46,3028
1738247400,44457.46,44483.22,44416.68,44481.04,2998
1738248300,44481.04,44488.8,44458.41,44467.86,2917
1738249200,44467.86,44469.71,44371.73,44402.4,3041
1738250100,44402.4,44415.39,44349.61,44409.95,2966
1738251000,44409.95,44481.15,44404.51,44424.58,3010
1738251900,44424.58,44483.46,44368.47,44394.63,2976
1738252800,44394.63,44474.15,44371.11,44473.97,2957
1738253700,44473.97,44556.71,44471.25,44554.05,2921
1738254600,44554.05,44585.3,44426.43,44498.18,3049
1738255500,44498.18,44542.49,44328.76,44369.54,3030
1738256400,44369.54,44447.27,44364.3,44408.36,3048
1738257300,44408.36,44423.43,44369.06,44379.86,3088
1738258200,44379.86,44437.55,44351.76,44407.33,2967
1738259100,44407.33,44477.59,44369.85,44414.39,2995
1738260000,44414.39,44549.33,44378.42,44511.53,2975
1738260900,44511.53,44578.0,44481.18,44545.53,3006
1738261800,44545.53,44568.02,44449.72,44540.17,2923
1738262700,44540.17,44548.74,44451.69,44476.41,2995
1738263600,44476.41,44528.59,44437.18,44456.51,3043
1738264500,44456.51,44541.47,44445.25,44507.86,3066
1738265400,44507.86,44584.48,44468.06,44560.65,2943
1738266300,44560.65,44618.97,44545.47,44591.03,2985
1738267200,44591.03,44604.02,44550.02,44568.01,2907
1738268100,44568.01,44617.38,44547.17,44557.55,3024
1738269000,44557.55,44602.44,44489.6,44530.96,3011
1738269900,44530.96,44639.2,44516.5,44592.1,2975
1738270800,44592.1,44665.11,44590.85,44653.31,3011
1738271700,44653.31,44657.51,44595.85,44617.67,3047
1738272600,44617.67,44622.29,44546.98,44550.07,3029
1738273500,44550.07,44587.67,44525.5,44579.68,2878
1738274400,44579.68,44581.53,44394.48,44416.05,3025
1738278900,44416.05,44430.86,44342.87,44375.29,2970
1738279800,44375.29,44394.02,44343.24,44373.22,3021
1738280700,44373.22,44393.27,44312.28,44344.4,3001
1738281600,44344.4,44360.78,44197.81,44228.05,3017
1738282500,44228.05,44257.65,44199.38,44201.92,3002
1738283400,44201.92,44235.86,44177.38,44190.62,3045
1738284300,44190.62,44250.23,44171.05,44197.58,2942
1738285200,44197.58,44254.52,44185.85,44227.0,2999
1738286100,44227.0,44231.37,44154.29,44160.67,3056
1738287000,44160.67,44177.25,44123.37,44175.31,3008
1738287900,44175.31,44189.52,44038.13,44070.92,3069
1738288800,44070.92,44088.66,43995.87,44015.33,3004
1738289700,44015.33,44076.69,43940.78,43981.36,2928
1738290600,43981.36,44024.79,43911.69,43962.83,3068
1738291500,43962.83,44008.8,43953.18,43978.84,2949
1738292400,43978.84,43980.28,43930.62,43951.23,3030
1738293300,43951.23,44016.49,43819.0,43863.28,2993
1738294200,43863.28,43876.01,43830.9,43831.94,3003
1738295100,43831.94,43855.9,43779.64,43817.4,2967
1738296000,43817.4,43830.84,43787.54,43791.29,2958
1738296900,43791.29,43820.66,43765.96,43820.46,3027
1738297800,43820.46,43854.32,43801.38,43831.19,3013
1738298700,43831.19,43846.33,43822.52,43829.75,2955
1738299600,43829.75,43849.33,43773.7,43794.62,3027
1738300500,43794.62,43819.71,43740.62,43790.68,3043
1738301400,43790.68,43863.74,43655.42,43703.1,3041
1738302300,43703.1,43709.16,43672.41,43698.52,3085
1738303200,43698.52,43772.59,43668.63,43767.0,2907
1738304100,43767.0,43808.9,43671.92,43688.26,2951
1738305000,43688.26,43699.52,43656.2,43698.16,3012
1738305900,43698.16,43704.36,43603.55,43655.65,2901
1738306800,43655.65,43677.41,43623.17,43677.3,3076
1738307700,43677.3,43703.23,43657.81,43701.19,3020
1738308600,43701.19,43713.97,43651.22,43691.66,3001
1738309500,43691.66,43699.12,43605.75,43628.46,3022
1738310400,43628.46,43648.14,43519.01,43593.12,3067
1738311300,43593.12,43609.02,43438.71,43505.67,3130
1738312200,43505.67,43585.18,43500.84,43527.68,3028
1738313100,43527.68,43551.79,43500.85,43537.24,2923
1738314000,43537.24,43549.89,43473.59,43482.98,2978
1738314900,43482.98,43503.36,43455.38,43469.89,2932
1738315800,43469.89,43478.9,43451.04,43470.32,2957
1738316700,43470.32,43474.82,43415.09,43446.73,3025
1738317600,43446.73,43458.67,43354.4,43369.95,2934
1738318500,43369.95,43572.86,43306.32,43552.39,2892
1738319400,43552.39,43656.14,43512.88,43635.04,2972
1738320300,43635.04,43640.64,43591.78,43618.92,2916
1738321200,43618.92,43680.22,43600.37,43608.15,2975
1738322100,43608.15,43628.42,43580.39,43625.06,3031
1738323000,43625.06,43636.99,43580.07,43582.15,3004
1738323900,43582.15,43611.78,43460.49,43487.1,3021
1738324800,43487.1,43509.42,43427.23,43427.77,3015
1738325700,43427.77,43447.91,43353.94,43394.85,3040
1738326600,43394.85,43441.58,43251.42,43298.4,3123
1738327500,43298.4,43345.03,43199.8,43262.4,2971
1738328400,43262.4,43284.2,43235.38,43249.56,3037
1738329300,43249.56,43272.54,43199.81,43235.64,3000
1738330200,43235.64,43271.22,43195.29,43235.11,3065
1738331100,43235.11,43265.13,43188.39,43209.7,2984
1738332000,43209.7,43225.93,43165.78,43222.88,2903
1738332900,43222.88,43319.38,43196.46,43303.08,3100
1738333800,43303.08,43367.01,43247.03,43285.42,3032
1738334700,43285.42,43303.78,43248.77,43259.48,3138
1738335600,43259.48,43279.48,43206.08,43275.58,3069
1738336500,43275.58,43318.74,43241.07,43264.16,3039
1738337400,43264.16,43269.33,43165.72,43200.48,2988
1738338300,43200.48,43212.38,43041.95,43120.68,2969
1738339200,43120.68,43141.45,43104.46,43128.63,3018
1738340100,43128.63,43187.06,43106.33,43151.29,2961
1738341000,43151.29,43201.37,43094.63,43193.75,2980
1738341900,43193.75,43249.69,43118.67,43118.98,3017
1738342800,43118.98,43119.98,43074.16,43108.0,2942
1738343700,43108.0,43216.31,43094.07,43207.33,3019
1738344600,43207.33,43216.59,43194.99,43213.52,3023
1738345500,43213.52,43261.53,43206.44,43241.93,3061
1738346400,43241.93,43248.01,43169.34,43211.01,2990
1738347300,43211.01,43216.37,43148.2,43197.52,3075
1738348200,43197.52,43354.33,43174.07,43341.91,3005
1738349100,43341.91,43359.06,43272.75,43303.01,2980
1738350000,43303.01,43317.26,43234.4,43252.78,2920
1738350900,43252.78,43265.54,43206.17,43224.22,2943
1738351800,43224.22,43304.59,43195.0,43198.78,3022
1738352700,43198.78,43237.56,43190.87,43199.11,2956
1738353600,43199.11,43245.66,43170.85,43238.08,3017
1738354500,43238.08,43267.39,43188.3,43208.92,2874
1738355400,43208.92,43249.84,43154.38,43186.36,3070
1738356300,43186.36,43203.91,43091.18,43094.27,2969
1738357200,43094.27,43113.27,43074.02,43097.7,2942
1738358100,43097.7,43110.15,43093.38,43095.91,3005
1738359000,43095.91,43115.99,43067.76,43093.32,2999
1738359900,43093.32,43129.16,43070.97,43099.94,3034
1738360800,43099.94,43201.23,43059.37,43196.03,2995
1738538100,43196.03,43331.69,43136.43,43292.35,2944
1738539000,43292.35,43301.81,43190.44,43207.37,2983
1738539900,43207.37,43239.28,43178.72,43236.3,2978
1738540800,43236.3,43367.56,43213.85,43310.11,3018
1738541700,43310.11,43326.55,43310.02,43310.29,2886
1738542600,43310.29,43322.06,43292.88,43310.99,3057
1738543500,43310.99,43350.55,43212.31,43241.59,3068
1738544400,43241.59,43390.66,43218.95,43340.89,2953
1738545300,43340.89,43355.16,43171.6,43197.6,3091
1738546200,43197.6,43201.63,43186.77,43195.18,3007
1738547100,43195.18,43235.54,43165.98,43211.8,3095
1738548000,43211.8,43263.89,43142.53,43142.66,3015
1738548900,43142.66,43155.65,43086.49,43108.74,3067
1738549800,43108.74,43111.51,43097.77,43098.5,2972
1738550700,43098.5,43108.37,42931.94,42994.26,3079
1738551600,42994.26,43061.41,42975.34,43029.6,2915
1738552500,43029.6,43067.28,43000.39,43053.91,3001
1738553400,43053.91,43096.88,43003.4,43021.5,3074
1738554300,43021.5,43048.31,43015.18,43037.45,3033
1738555200,43037.45,43063.15,42897.19,42934.81,2969
1738556100,42934.81,43040.07,42932.01,42985.96,3007
1738557000,42985.96,43093.11,42923.49,43068.0,3029
1738557900,43068.0,43072.84,42923.2,42960.7,2974
1738558800,42960.7,42963.35,42872.56,42909.66,2980
1738559700,42909.66,42924.71,42850.05,42879.52,2914
1738560600,42879.52,42886.03,42749.39,42806.52,3034
1738561500,42806.52,42806.61,42744.27,42757.77,3015
1738562400,42757.77,42809.31,42658.95,42683.26,2974
1738563300,42683.26,42745.58,42589.93,42714.32,2932
1738564200,42714.32,42807.38,42705.42,42770.37,2980
1738565100,42770.37,42804.67,42620.47,42656.26,2849
1738566000,42656.26,42663.58,42608.42,42643.12,2943
1738566900,42643.12,42646.81,42526.19,42532.57,2918
1738567800,42532.57,42552.57,42502.31,42546.62,2941
1738568700,42546.62,42646.19,42492.7,42591.07,2929
1738569600,42591.07,42626.72,42573.49,42626.11,3012
1738570500,42626.11,42637.81,42488.42,42545.1,3081
1738571400,42545.1,42572.1,42515.1,42521.96,3000
1738572300,42521.96,42567.24,42430.35,42481.41,3021
1738573200,42481.41,42526.15,42481.06,42507.98,2986
1738574100,42507.98,42510.66,42453.49,42457.04,3076
1738575000,42457.04,42467.49,42408.26,42433.69,3097
1738575900,42433.69,42475.86,42388.18,42407.8,3004
1738576800,42407.8,42448.5,42400.21,42441.44,3041
1738577700,42441.44,42463.93,42359.97,42399.56,3002
1738578600,42399.56,42410.04,42389.06,42398.55,3054
1738579500,42398.55,42438.91,42348.81,42428.49,3027
1738580400,42428.49,42445.94,42371.64,42441.39,3026
1738581300,42441.39,42483.31,42381.87,42479.77,3108
1738582200,42479.77,42514.2,42465.07,42493.71,2978
1738583100,42493.71,42539.16,42377.7,42439.65,3114
1738584000,42439.65,42456.88,42302.55,42345.65,2953
1738584900,42345.65,42354.95,42326.88,42346.44,2927
1738585800,42346.44,42392.32,42327.47,42343.96,3063
1738586700,42343.96,42419.52,42341.05,42408.66,2870
1738587600,42408.66,42520.1,42401.3,42482.91,3003
1738588500,42482.91,42511.22,42469.87,42497.85,3028
1738589400,42497.85,42528.93,42442.44,42513.68,2976
1738590300,42513.68,42530.85,42430.79,42457.02,3041
1738591200,42457.02,42534.14,42453.16,42534.13,2920
1738592100,42534.13,42548.15,42511.33,42518.42,2934
1738593000,42518.42,42571.9,42474.53,42565.89,2952
1738593900,42565.89,42596.75,42477.46,42486.0,3026
1738594800,42486.0,42521.24,42449.29,42462.89,2867
1738595700,42462.89,42541.64,42379.38,42510.83,2925
1738596600,42510.83,42511.05,42396.33,42404.62,2916
1738597500,42404.62,42411.86,42383.65,42399.37,3045
1738598400,42399.37,42499.74,42366.77,42461.79,3002
1738599300,42461.79,42484.62,42448.96,42452.87,2987
1738600200,42452.87,42491.43,42353.56,42390.32,3031
1738601100,42390.32,42475.29,42366.43,42447.76,3036
1738602000,42447.76,42543.35,42392.45,42530.53,3039
1738602900,42530.53,42579.4,42490.8,42492.71,3044
1738603800,42492.71,42498.02,42454.59,42481.69,2978
1738604700,42481.69,42533.66,42437.47,42531.68,2974
1738605600,42531.68,42604.3,42525.85,42578.15,3088
1738606500,42578.15,42584.13,42500.42,42507.78,2986
1738607400,42507.78,42545.43,42458.63,42474.88,2895
1738608300,42474.88,42490.43,42422.25,42431.9,2966
1738609200,42431.9,42580.33,42383.16,42557.75,3016
1738610100,42557.75,42560.58,42461.21,42498.97,2995
1738611000,42498.97,42639.04,42449.76,42628.26,2990
1738611900,42628.26,42643.99,42579.54,42582.63,3079
1738612800,42582.63,42612.95,42581.38,42581.98,3063
1738613700,42581.98,42593.83,42522.74,42533.1,3013
1738614600,42533.1,42585.55,42512.31,42558.45,3071
1738615500,42558.45,42638.89,42535.84,42567.7,2930
1738616400,42567.7,42601.59,42386.46,42462.09,3035
1738617300,42462.09,42489.83,42415.36,42485.76,2987
1738618200,42485.76,42510.7,42432.78,42493.68,2952
1738619100,42493.68,42521.54,42349.5,42387.91,3078
1738620000,42387.91,42411.27,42355.29,42357.66,3016
1738624500,42357.66,42388.5,42297.09,42303.42,3200
1738625400,42303.42,42308.27,42148.8,42189.23,3007
1738626300,42189.23,42359.72,42184.73,42327.35,2999
1738627200,42327.35,42352.09,42269.81,42284.44,2998
1738628100,42284.44,42295.44,42199.89,42223.9,3029
1738629000,42223.9,42241.62,42123.24,42143.66,2955
1738629900,42143.66,42225.44,42088.52,42191.19,3047
1738630800,42191.19,42194.77,42179.86,42187.28,3029
1738631700,42187.28,42212.18,42184.06,42198.95,2969
1738632600,42198.95,42361.45,42185.48,42355.98,3029
1738633500,42355.98,42424.76,42349.52,42401.68,2991
1738634400,42401.68,42422.16,42374.78,42418.72,3100
1738635300,42418.72,42471.11,42390.61,42415.51,2948
1738636200,42415.51,42429.69,42351.2,42357.61,3001
1738637100,42357.61,42359.4,42340.13,42353.56,2908
1738638000,42353.56,42366.14,42281.74,42325.4,2988
1738638900,42325.4,42399.68,42289.87,42389.7,3049
1738639800,42389.7,42392.06,42317.28,42317.55,2964
1738640700,42317.55,42331.05,42269.79,42292.78,3093
1738641600,42292.78,42294.42,42230.69,42257.52,3019
1738642500,42257.52,42329.86,42171.45,42224.32,2871
1738643400,42224.32,42326.98,42219.43,42322.73,2947
1738644300,42322.73,42333.62,42303.57,42312.74,2984
1738645200,42312.74,42326.55,42197.77,42202.6,3033
1738646100,42202.6,42204.12,42136.41,42146.21,2995
1738647000,42146.21,42195.1,42063.1,42070.94,3060
1738647900,42070.94,42149.77,42062.98,42119.51,2947
1738648800,42119.51,42207.55,42097.15,42191.69,3023
1738649700,42191.69,42193.23,42149.64,42184.59,2959
1738650600,42184.59,42246.51,42173.91,42224.81,3071
1738651500,42224.81,42270.65,42219.88,42259.23,2979
1738652400,42259.23,42301.2,42197.35,42214.32,3043
1738653300,42214.32,42248.06,42198.43,42240.0,3008
1738654200,42240.0,42292.87,42227.03,42277.94,2941
1738655100,42277.94,42319.09,42207.65,42261.11,3086
1738656000,42261.11,42292.42,42236.57,42246.82,2990
1738656900,42246.82,42285.69,42217.18,42221.97,3032
1738657800,42221.97,42233.66,42186.64,42203.45,2976
1738658700,42203.45,42208.69,42170.32,42187.79,3098
1738659600,42187.79,42195.01,42119.77,42139.57,3063
1738660500,42139.57,42150.26,42080.14,42103.87,3098
1738661400,42103.87,42118.31,42014.81,42019.62,3094
1738662300,42019.62,42116.85,41994.54,42086.85,2974
1738663200,42086.85,42138.87,42085.8,42126.86,2989
1738664100,42126.86,42228.83,42091.44,42196.38,3011
1738665000,42196.38,42201.45,42126.36,42151.21,3028
1738665900,42151.21,42205.51,42134.08,42201.33,3047
1738666800,42201.33,42242.5,42171.03,42196.39,3030
1738667700,42196.39,42201.8,42091.58,42112.49,2892
1738668600,42112.49,42222.69,42088.84,42218.4,2993
1738669500,42218.4,42237.37,42179.58,42186.28,3038
1738670400,42186.28,42296.46,42129.59,42247.83,3105
1738671300,42247.83,42293.12,42197.42,42256.56,3074
1738672200,42256.56,42352.63,42244.57,42352.15,3028
1738673100,42352.15,42417.84,42296.49,42315.49,3087
1738674000,42315.49,42411.03,42268.46,42370.23,2892
1738674900,42370.23,42498.06,42349.97,42484.46,3021
1738675800,42484.46,42545.34,42467.7,42539.38,2969
1738676700,42539.38,42553.24,42497.37,42508.78,3022
1738677600,42508.78,42540.89,42406.06,42414.19,2955
1738678500,42414.19,42453.59,42387.37,42391.65,2974
1738679400,42391.65,42395.67,42337.54,42359.45,2997
1738680300,42359.45,42411.06,42250.78,42260.57,2953
1738681200,42260.57,42315.44,42227.3,42296.37,2918
